id,famille_partisane,titulaire-sexe,lda_dominant_topic,lda_dominant_label,bertopic,bertopic_label,lda_topic_0,lda_topic_1,lda_topic_2,lda_topic_3,lda_topic_4,lda_topic_5,lda_topic_6,lda_topic_7,lda_topic_8,lda_topic_9,nmf_topic_0,nmf_topic_1,nmf_topic_2,nmf_topic_3,nmf_topic_4,nmf_topic_5,nmf_topic_6,nmf_topic_7,nmf_topic_8,nmf_topic_9
EL190_L_1993_03_021_05_1_PF_04,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0004150156731401922,0.0004150567735554387,0.0004150141997919481,0.0004150635210901217,0.00041502773609529143,0.0004149645161959827,0.00041498244051595937,0.00041497652861150397,0.0004149778959768653,0.9962649207150266,0.0,0.02524046423875912,0.7595005872212518,0.0,0.0,0.0,0.0,0.0,0.0,0.21525893407749552
EL190_L_1993_03_021_05_1_PF_05,Autres,homme,5,Vie politique locale et électorale,0,franais / rpr / udf,0.00019725380619146227,0.00019727574119758935,0.0001972646071333402,0.00019728867993423524,0.00019728838535167567,0.9047552552149352,0.00019726017918232186,0.0028677880450137133,0.00019726514206466755,0.09099606019899581,0.012061565145317062,0.06729835122904103,0.6637235819440591,0.0421144355327339,0.019561637671301698,0.08724720486510382,0.0,0.03133609694447159,0.07665710968846616,0.0
EL190_L_1993_03_021_05_1_PF_06,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.00013737160430028623,0.00013738029652886487,0.0001373794646144602,0.9895458846739684,0.0001373731598794059,0.00013737934424597642,0.00013737534664233465,0.00013739297523722064,0.00013736670327065947,0.009355096431312456,0.0,0.9709313400633093,0.0009404904362749928,0.0,0.008657546973598095,0.0,0.0,0.0,0.0,0.019470617974442064
EL190_L_1993_03_021_05_1_PF_07,Autres,femme,7,"Droits, citoyenneté et vie en société",0,franais / rpr / udf,0.00011481497446111517,0.00011482091019875242,0.0001148155955205297,0.00011481628296838902,0.00011481695179443316,0.00011481478505179008,0.00011481470829034764,0.9989666530082264,0.00011481403532166736,0.00011481874816651054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999969701945,0.0,0.0
EL190_L_1993_03_021_05_1_PF_08,Écologistes,non déterminé,0,Travail salarié et secteur public,1,cologie / entente / verts,0.9961038426935335,0.0004329045025501977,0.00043290952996723377,0.0004329038815687817,0.00043290968908407055,0.0004329045958477615,0.0004329047768548847,0.0004329066267479392,0.00043290647403196797,0.0004329072298136657,0.9981477542502527,0.0,0.0,0.0018522404935297895,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_01_1_PF_01,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0003636853536704635,0.0003636947966688014,0.0003637154710726201,0.0003636831846032588,0.00036368261974817627,0.0003636704648757163,0.0003636659669070332,0.00036368225031639217,0.0003636547734036071,0.9967268651187339,0.029827598152388782,0.02835551885708411,0.9343572123804372,0.0,0.0,0.0,0.0,0.0,0.0,0.007459651867271884
EL190_L_1993_03_022_01_1_PF_02,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00020163577559295832,0.00020163156361700636,0.00020165177189579992,0.00020163820750110579,0.00020167592265234193,0.00020163606117095526,0.00020164437615232433,0.016889745146139227,0.00020163083179441628,0.9814971103434839,0.011046365234100504,0.0,0.9051236021513173,0.0,0.0497179558140693,0.03138030764322552,0.0,0.0,0.0027317558101534454,0.0
EL190_L_1993_03_022_01_1_PF_03,Extrême gauche,non déterminé,8,Positionnement gauche-droite et identité partisane,3,patrons / travailleurs / patronat,0.0001084624414878095,0.00010846243269211131,0.0001084621359852209,0.00010846260882549812,0.00010846660327785306,0.00010846295610286709,0.00010846420239215861,0.00010846197343524797,0.9990238298563633,0.00010846478943793144,0.0,0.0,0.0,0.999999996302183,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_01_1_PF_04,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.00014124495721686724,0.00014125902174073746,0.00014124794021962598,0.9939157297217278,0.00014125643346956098,0.0001412475212381677,0.004954261076696496,0.00014124778164915314,0.00014124670711598524,0.00014125883892569316,0.0,0.9999999952009102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_01_1_PF_05,Extrême gauche,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0003067926555916772,0.0003068009536336611,0.00030681939042052404,0.00030681118879991476,0.1469490975697582,0.0003067874060000072,0.24601266289286713,0.005736599492412288,0.0003067908860608574,0.5994608375644557,0.0,0.008032463327991799,0.202907714263959,0.054435985302960316,0.0,0.07834797746560404,0.12824826197433525,0.011886033292692328,0.5153101193655301,0.0008314380283490667
EL190_L_1993_03_022_01_1_PF_06,Écologistes,homme,2,Immigration et réduction des impôts,1,cologie / entente / verts,0.00029155892183307003,0.0002915704426006648,0.7244001673611075,0.0002915765169013255,0.07808633212298569,0.004289212415294648,0.0002915759927314183,0.00029164043950328584,0.0002915823468831538,0.19147478344015922,0.0016901037788903078,0.0,0.0,0.00842356742423472,0.9163510479994841,0.0,0.07147559501645706,0.0,0.0,0.0020596814274474453
EL190_L_1993_03_022_01_1_PF_07,Indépendants / divers,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00015852184152675866,0.0048066382759351,0.0032912448683652612,0.0001584914014162648,0.10293592553046313,0.02611382483748103,0.00015850882216553893,0.00015850853878787713,0.0001585111471109541,0.8620598247367481,0.030950363652991655,0.0,0.6137514617920723,0.014506583076826625,0.0,0.050188748694060696,0.26372382142682,0.005910978067467769,0.0035926008016224074,0.017375429516289415
EL190_L_1993_03_022_01_1_PF_08,PCF,homme,4,Écologie et environnement,0,franais / rpr / udf,0.00026529352428211734,0.0002652926347190775,0.00026530808668441276,0.00026536615212260846,0.7565486120597934,0.00026529121192791117,0.0002652952115949908,0.004433132885260961,0.00026526697087876123,0.23716114126273571,0.004652710452200881,0.0,0.09127121169453416,0.0,0.007347377941533746,0.061776363824284294,0.7646968922902044,0.009836362866444796,0.06041907587092959,0.0
EL190_L_1993_03_022_01_1_PF_09,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0002667158123181353,0.00026671262287040993,0.00026673518905980767,0.00026672769050306827,0.00026673916411199043,0.00026676210881526185,0.00026669191241474765,0.0002666975107725436,0.00026672931239076755,0.9975994886767433,0.041425161556948115,0.02707857565821852,0.66623967147543,0.05867493147940163,0.09414507469479926,0.06758052971782645,0.01346584487222793,0.008002157268479384,0.023388040361383627,0.0
EL190_L_1993_03_022_01_1_PF_10,Indépendants / divers,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.004969054596383939,0.0003922512204503,0.0003922611960302414,0.00039220194180352043,0.01672516520500808,0.0003922629211178918,0.00039226595114070655,0.017985897856300993,0.0003922611176925985,0.9579663779940717,0.007521075047466928,0.009994858937087228,0.5323846404938315,0.11788088965577273,0.018238321703212112,0.10440415211906988,0.016336463917854,0.037933567698527654,0.14065725094099057,0.014648763900439869
EL190_L_1993_03_022_02_1_PF_01,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0002612742093121686,0.00026113970798129096,0.00026113954687514214,0.0002611155126133234,0.01149939794207465,0.000261130980908025,0.00026113224870483165,0.013918633480864015,0.004574521914689987,0.9684405144559767,0.011985134836093352,0.0,0.8160401434454779,0.006852878609912139,0.015905492167163283,0.0,0.0674720105916057,0.08174432751945698,0.0,0.0
EL190_L_1993_03_022_02_1_PF_02,PCF,femme,4,Écologie et environnement,0,franais / rpr / udf,0.00994117042111407,0.00028575512157746056,0.00028578399329026196,0.00028575097379459523,0.665534860235696,0.00028575318294846505,0.00028577236882201584,0.0002857578186783528,0.0002857459533825933,0.32252364993069627,0.03318252136501601,0.0,0.2671467125496698,0.021128838574339833,0.0217142841484443,0.06392856209170629,0.44733985401916465,0.016886558508505806,0.1286726607743747,0.0
EL190_L_1993_03_022_02_1_PF_03,Écologistes,homme,2,Immigration et réduction des impôts,1,cologie / entente / verts,0.0003174761046449598,0.0003175424195804838,0.8475297452675649,0.00031758649857652253,0.00031754404464518946,0.00031751233423666736,0.00031747659800911263,0.00031749582352563494,0.00031748548429601865,0.14993013542492045,0.002657376686214365,0.0004665650955477023,0.0,0.0,0.9897476704317233,0.0,0.007128383473975765,0.0,0.0,0.0
EL190_L_1993_03_022_02_1_PF_04,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.00014265565755886459,0.0001426855789607845,0.0001426582130314096,0.998716044386659,0.00014266098678489757,0.00014265734200042876,0.00014265881141981083,0.0001426586805809576,0.00014265713497306194,0.000142663208030874,0.0,0.9999999953548312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_02_1_PF_05,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00023926477042188245,0.00023927571756737485,0.00023927197569214174,0.00023928546951696523,0.0002392724946152265,0.0002392519525675439,0.0002392543742387127,0.0002392586659534253,0.003458612247343422,0.9946272523320833,0.007646239865791242,0.04227288619901717,0.8941093475789015,0.0,0.0,0.055971513227622845,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_02_1_PF_06,Écologistes,non déterminé,0,Travail salarié et secteur public,2,animaux / nature animaux / rassemblement nature,0.9960869049650262,0.0004347866631955207,0.0004347909947917914,0.0004347860875109026,0.00043479193189328017,0.0004347868080338924,0.0004347869906232929,0.00043478885668962356,0.0004347872685375619,0.0004347894336979687,0.9999999947400925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_03_1_PF_01,PCF,homme,4,Écologie et environnement,0,franais / rpr / udf,0.00035716728205672306,0.0003572143427703906,0.0003572331009306929,0.004945509496969782,0.598987480508182,0.00035717910625438827,0.0003572060164915098,0.00035719517759167984,0.0003571860815451781,0.3935666288872078,0.0,0.0,0.2376418065455681,0.0032444163092200965,0.02016192227305709,0.09746984896138106,0.5309642656698227,0.0,0.11051773273938563,0.0
EL190_L_1993_03_022_03_1_PF_02,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0002551283442911683,0.0002551332260190626,0.0002551463706083983,0.0002551271479716253,0.000255184682073426,0.00025513581671517544,0.00025514081171652456,0.0002551401002142594,0.00025514054733001226,0.9977037229530604,0.003684174370921315,0.0,0.809320503426118,0.04420837694556289,0.0,0.07511177452959181,0.025175878762648225,0.0316558513848519,0.010843428492736699,0.0
EL190_L_1993_03_022_03_1_PF_03,Écologistes,homme,2,Immigration et réduction des impôts,1,cologie / entente / verts,0.000300309549877195,0.0003003310209004444,0.6978401115613251,0.0003003432293804956,0.030088145283822566,0.00030033371696746235,0.0003003169924148091,0.00030037576400937613,0.0003003412867913651,0.2699693915945112,0.0,0.003734211994031978,0.01101868564218407,0.0,0.9604343635241577,0.0,0.020736892834788422,0.0007032430990211045,0.0,0.003372597997721051
EL190_L_1993_03_022_03_1_PF_04,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.000375949123670751,0.00037608522093939434,0.00037597280469939655,0.0003760073626757575,0.0003759879759987003,0.0003760076837082621,0.00037601855595951913,0.0003759827033359336,0.00037597913753728806,0.9966160094314749,0.0,0.02713096674010788,0.8954436953563166,0.0,0.0,0.0,0.0,0.04060656498699073,0.03681875080633324,0.0
EL190_L_1993_03_022_03_1_PF_05,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.005953505576974932,0.0004464656367364605,0.00044648050325801834,0.0004464865216455963,0.00044653022208563596,0.0004464819702374314,0.0004464563090491035,0.0004464851014800264,0.00044648109910606676,0.9904746270594267,0.0,0.0,0.9214790830941149,0.0,0.0,0.006258720327119576,0.0,0.0,0.0,0.07226218039963914
EL190_L_1993_03_022_03_1_PF_06,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.0001418462507109493,0.00014186106613801777,0.00014184952018168225,0.9987233450090369,0.00014185173474000153,0.00014184768085693722,0.0001418493688215126,0.00014184914878399214,0.00014184771137903753,0.00014185250935109763,0.0,0.999999995386636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_03_1_PF_07,Écologistes,non déterminé,0,Travail salarié et secteur public,2,animaux / nature animaux / rassemblement nature,0.9961372880348797,0.0004291885147656538,0.00042919347691700553,0.0004291879388942145,0.0004291936466262543,0.0004291886409252669,0.0004291888188284467,0.00042919063699568106,0.0004291890896097184,0.00042919120155795104,0.999999994766958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_04_1_PF_01,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.000324701318371077,0.0003247275059706986,0.0003247247008035601,0.0003247019476696692,0.00032474344521622104,0.00032474254334703646,0.00032473129762273525,0.010624488835675287,0.00032470479895185686,0.9867777336063719,0.0,0.0,0.7524269311771591,0.0035299234497886893,0.0,0.03860599597036205,0.0,0.057164819301981064,0.0,0.14827231593778675
EL190_L_1993_03_022_04_1_PF_02,PCF,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0002857303875151018,0.0002857440219689598,0.0002858005065814515,0.00028574082663158527,0.36863981553859193,0.005390950986620948,0.00028574474657717047,0.0002857428940591599,0.00028576489016128885,0.6239689652012924,0.0,0.0,0.47995752062194924,0.04796771107114288,0.0,0.03562129023719079,0.42619731639092523,0.0,0.010256152932650557,0.0
EL190_L_1993_03_022_04_1_PF_03,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0004425054696043552,0.0004425127213860391,0.00044253826593343936,0.00044252856367743944,0.0004425647522131412,0.0004425327962601053,0.0004425230244425118,0.0004425201238956832,0.007984784829069187,0.9884749894535181,0.0,0.0,0.8354555124581223,0.03920673584197755,0.0,0.0,0.09153103963642222,0.0,0.0,0.033806696789430005
EL190_L_1993_03_022_04_1_PF_04,Écologistes,homme,2,Immigration et réduction des impôts,0,franais / rpr / udf,0.00027858335296361406,0.0002786083597861604,0.7396199255261042,0.0002786087086787891,0.020340620909745095,0.0002786156405866662,0.00027859547318165843,0.0002786152251196152,0.00027859984044828636,0.23808922696338594,0.0053609241486816585,0.008235383227582826,0.001251334751220215,0.011937654303880444,0.9290371857530353,0.000785798805124513,0.025631110876398817,0.0,0.017760603801920842,0.0
EL190_L_1993_03_022_04_1_PF_05,Front national,femme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.00014265566116246142,0.00014267009410785932,0.00014265874310798524,0.9987160615735408,0.00014266080529375873,0.00014265712004915578,0.0001426588113836176,0.0001426586515485413,0.0001426571349496269,0.00014266140485625535,0.0,0.9995912001895279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040879526874710995
EL190_L_1993_03_022_04_1_PF_06,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00035591045163924567,0.00035597039707936347,0.00035593643999558386,0.00035597718610122124,0.0003559882607163248,0.00035590953218659683,0.0003559049815304694,0.00035591203811751896,0.0003558977630608316,0.9967965929495729,0.007589735204662687,0.0,0.9563283616221558,0.0,0.016469563679724904,0.01961232289290724,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_04_1_PF_07,Autres,homme,5,Vie politique locale et électorale,0,franais / rpr / udf,0.0001754628632903233,0.00017549494577615476,0.00017548352927614422,0.008331793014984979,0.00924837435378713,0.7691817765210208,0.00017547198121651598,0.0001754594051064618,0.00017546063143147243,0.21218522275410986,0.011226079857720856,0.07694103281806489,0.6140577270269556,0.0628106780496512,0.015167714081296677,0.0973999880852924,0.0,0.023343191381336618,0.09905357381962024,0.0
EL190_L_1993_03_022_04_1_PF_08,Écologistes,non déterminé,0,Travail salarié et secteur public,1,cologie / entente / verts,0.996137288015935,0.0004291885147686635,0.0004291934769196888,0.0004291879388949207,0.00042919364662888934,0.00042918864092818124,0.00042918881883223113,0.00042919063699981696,0.00042918908961076316,0.0004291912204818197,0.9999999946471797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_05_1_PF_01,PCF,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0001697962654335485,0.00016980201706229508,0.00016980114861258084,0.00016980934293395303,0.49484504469062446,0.0001697995830259309,0.0001698287796470154,0.00016979584080268896,0.00016980241146892944,0.5037965199203885,0.00034586887287886293,0.0024531249651039435,0.3600175550420857,0.02919889443037348,0.0,0.0652398545892874,0.349250845365612,0.0,0.19349384947321446,0.0
EL190_L_1993_03_022_05_1_PF_02,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00027702587369810456,0.00027706233490409183,0.0002770392933223173,0.00027704750454556884,0.00027708217057862154,0.0002770448790255644,0.00027702934899422483,0.00027707193776892153,0.00027701810137734784,0.9975065785557852,0.0,0.0,0.9055586939882863,0.0,0.0,0.0,0.0,0.09444128977391392,0.0,0.0
EL190_L_1993_03_022_05_1_PF_03,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00029159468978320153,0.00029158529975000565,0.0002915972461349372,0.0002915934313354069,0.10525191152303658,0.0002916061825728204,0.00029160852545335265,0.0002916140136545555,0.020414308370908064,0.872292580717371,0.003807302399832625,0.020285979946562574,0.46972125557061367,0.10637835834310186,0.019789530520994435,0.0378130730323552,0.20660201262591257,0.04845016281123766,0.08715231445433459,0.0
EL190_L_1993_03_022_05_1_PF_04,Écologistes,homme,2,Immigration et réduction des impôts,0,franais / rpr / udf,0.00032259130603284837,0.0003225925857913002,0.7591179614367706,0.00032260075000011104,0.0003227048488219492,0.00032260870289400537,0.0003226036197803185,0.0003226100660840839,0.0003226224517304284,0.2383011042320944,0.0,0.0,0.0,0.005659520092517549,0.978675429520429,0.0,0.014018127888711885,0.0,0.0,0.001646918207452415
EL190_L_1993_03_022_05_1_PF_05,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0003012249958690543,0.0003012433421540578,0.013134611562431274,0.00030122741404316856,0.0003013167461699758,0.0003012710620674935,0.0003012499123828574,0.000301252096349184,0.00030121917167221966,0.9844553836968608,0.0,0.0,0.8315297385118863,0.0,0.0,0.08190709379347882,0.012470432292704588,0.0494198712912217,0.0,0.024672849219174835
EL190_L_1993_03_022_05_1_PF_06,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.0001386985506448423,0.00013871245391272943,0.00013870677071854115,0.9987516480167432,0.00013870581513832726,0.00013870423095702945,0.0001387032290239178,0.0001387111582723367,0.0001387001392464885,0.0001387096353426078,0.0,0.9921446444315847,0.0,0.0,0.003470431472120212,0.00010355404004463963,0.0,0.0,0.0,0.004281365292526014
EL190_L_1993_03_022_05_1_PF_07,Ambigu,homme,9,"Nature, faune et chasse",1,cologie / entente / verts,0.00023651554955800205,0.0065034848229476895,0.061969191384500306,0.0002364483817628127,0.040023538522393,0.00023646887911727189,0.012276271767114317,0.00023645349175288306,0.00023643410003055965,0.8780451931008232,0.012594336530804202,0.018252516332260712,0.4547825068517583,0.0,0.176212566481916,0.05177553089470614,0.08686217379376925,0.04317648828677488,0.15634387063707106,0.0
EL190_L_1993_03_022_05_1_PF_08,Extrême gauche,non déterminé,8,Positionnement gauche-droite et identité partisane,3,patrons / travailleurs / patronat,0.00010846245529281605,0.00010846243354809145,0.00010846213631300454,0.0001084625742992934,0.0001084657589978141,0.00010846237619227142,0.00010846420230920771,0.00010846197342552904,0.999023831518537,0.00010846457108494394,0.0,0.0,0.0,0.9999999962987525,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_022_05_1_PF_09,Écologistes,non déterminé,0,Travail salarié et secteur public,-1,bruit,0.9961206382331212,0.00043103844662837503,0.0004310434825601211,0.0004310379015885674,0.0004310436589505572,0.000431038609785321,0.0004310387892303915,0.00043104062315712653,0.000431039062358334,0.000431041192619969,0.9995507539165619,0.0,0.0,0.0,0.0,0.0003587981479836812,0.0,0.0,0.0,9.044270552615098e-05
EL190_L_1993_03_023_01_1_PF_01,Écologistes,homme,2,Immigration et réduction des impôts,0,franais / rpr / udf,0.00034484910474128676,0.0003448708293135691,0.7955182843952007,0.0003448670894783895,0.01609443110727541,0.00034498393392204277,0.0003448543877618558,0.0003448761408849897,0.007316690063534684,0.179001292947887,0.0,0.0,0.0,0.0072949046580818066,0.9927050910718753,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_023_01_1_PF_02,Front national,femme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.0001416453351751619,0.0001416639606628524,0.00014165091707876753,0.9987251229902789,0.00014165559675973524,0.00014164825249967814,0.00014165522200677462,0.00014164813210897442,0.000141649398580366,0.00014166019484877025,0.0,0.9913077933473361,0.0,0.0,0.0,0.0,0.008251450622235573,0.0,0.00044075111270115046,0.0
EL190_L_1993_03_023_01_1_PF_03,PCF,homme,4,Écologie et environnement,0,franais / rpr / udf,0.0002146064034487809,0.00021461742866466142,0.00021460652411805765,0.0002146073068370081,0.9980685032348195,0.00021460590157157487,0.00021461037937474975,0.00021460686533155622,0.00021460415620021134,0.00021463179963379558,0.0,0.0,0.0,0.0,0.0,0.0,0.9941365011992159,0.0,0.0,0.005863495048587165
EL190_L_1993_03_023_01_1_PF_04,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0003773933265945519,0.00037739692770412555,0.00037739408401137275,0.00037738916284720073,0.000377404164354659,0.0003774078685460281,0.00037739253969771815,0.0003774122524122347,0.00037738286573111646,0.996603426808101,0.0,0.0,0.9537067440137403,0.0,0.0,0.0,0.0,0.046293239228888554,0.0,0.0
EL190_L_1993_03_023_01_1_PF_05,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00046950725214134565,0.00046953648371458667,0.0004695807817245668,0.0004695339883453134,0.0004695569910988625,0.0004697449528817086,0.0004695462713340704,0.00046952493059887956,0.0004695168020289751,0.9957739515461317,0.0,0.0,0.8002257631233504,0.0,0.05621459534466264,0.0,0.0,0.0,0.0,0.14355961568518538
EL190_L_1993_03_023_01_1_PF_06,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.000188704096007046,0.004611432957528508,0.00018875173504184618,0.00018870668740092857,0.28383545511232033,0.014193339624741697,0.04356244550542452,0.00018871377628872015,0.0001887121311383007,0.652853738374108,0.00858052898749053,0.011411200411084083,0.3545864832201283,0.03896784076509865,0.023192824656881484,0.0,0.28322857408038704,0.00654659087688127,0.2734859495040597,0.0
EL190_L_1993_03_023_01_1_PF_07,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0001835041787153238,0.012593677085998017,0.00018351447022781376,0.0001835503175824416,0.00018351918344920132,0.0001835103156551698,0.00018350893151989532,0.00018351630643512483,0.0037347253282642105,0.9823869738821528,0.0,0.05782942787619585,0.7598172843518486,0.042824343100071965,0.0,0.015557017116038433,0.0,0.10210907142708053,0.021862842126773016,0.0
EL190_L_1993_03_023_01_1_PF_08,Écologistes,non déterminé,0,Travail salarié et secteur public,2,animaux / nature animaux / rassemblement nature,0.9961206382331212,0.00043103844662837503,0.0004310434825601211,0.0004310379015885674,0.0004310436589505572,0.000431038609785321,0.0004310387892303915,0.00043104062315712653,0.000431039062358334,0.000431041192619969,0.9995507539165619,0.0,0.0,0.0,0.0,0.0003587981479836812,0.0,0.0,0.0,9.044270552615098e-05
EL190_L_1993_03_023_02_1_PF_01,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00019050411286204903,0.00019054670481779583,0.00019052754463505357,0.005418883204828132,0.2759173059995401,0.00019053512822190082,0.04220397190560475,0.00019053625297507025,0.00019050151349226955,0.6753166876330229,0.011631656912724891,0.012775677145336185,0.33493518741964134,0.004985140965267743,0.03653426161793399,0.0,0.25157845731629885,0.060241292412896316,0.28731831861568996,0.0
EL190_L_1993_03_023_02_1_PF_02,PCF,homme,4,Écologie et environnement,0,franais / rpr / udf,0.00021599660114332133,0.00021600946353002746,0.00021599711997716966,0.0002159980828763821,0.9980559811456607,0.00021600175859838426,0.00021600106192013087,0.00021599705850436943,0.00021599475765535724,0.00021602295013403128,0.0,0.0,0.0,0.0,0.0,0.0,0.9940579046106429,0.0,0.0,0.005942091649853971
EL190_L_1993_03_023_02_1_PF_03,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0002924219978524923,0.00029242360417985387,0.00029242758563381694,0.00029242194171868465,0.00029246875785461315,0.00029243233966389756,0.0002924197883754322,0.01848085116980224,0.00029245513616261336,0.9791796776787562,0.0,0.0,0.9216823610308441,0.010041257931971819,0.0,0.0,0.0,0.06827636568083763,0.0,0.0
EL190_L_1993_03_023_02_1_PF_04,Écologistes,homme,9,"Nature, faune et chasse",1,cologie / entente / verts,0.000271762622684971,0.0002717840606068351,0.4493674937025613,0.000271769306316655,0.00027179347123755467,0.00027178308644550895,0.006407041269417815,0.0002717892215748707,0.00027176411511511836,0.5423230191440395,0.0,0.0,0.29835334740826014,0.0,0.5466922525374924,0.0,0.0,0.045567973631556805,0.10938641880527895,0.0
EL190_L_1993_03_023_02_1_PF_05,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0004484659104726569,0.0004484915988679899,0.00044846326849586006,0.0004484799541371668,0.00044848575619893104,0.0004484631568967353,0.0004484669860550157,0.00044851645781348546,0.00044845731012708615,0.995963709600935,0.0,0.01047912334452659,0.872850330820788,0.0,0.0,0.0,0.0,0.030792762242611665,0.0,0.08587776446563399
EL190_L_1993_03_023_02_1_PF_06,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0006624020582406728,0.0006622997185635548,0.0006623126224200667,0.0006622814946831363,0.0006623675853004204,0.0006623033782344117,0.0006622849409123595,0.0006623654033285078,0.0006622927109208043,0.994039090087396,0.044801102768024466,0.0,0.8679510779500728,0.0,0.0,0.0,0.0,0.0872477965471229,0.0,0.0
EL190_L_1993_03_023_02_1_PF_07,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.00013718255104245569,0.0001371968925294455,0.00013720135153383648,0.9931710822713108,0.00013719091814818889,0.0001371953145630388,0.0001372213895947715,0.0001371805924357829,0.0001371777421687322,0.005731370976673068,0.0,0.9903994926848049,0.0,0.0,0.0,0.0,0.009395253941018863,0.0,0.0002052482719044907,0.0
EL190_L_1993_03_023_02_1_PF_08,Écologistes,non déterminé,0,Travail salarié et secteur public,2,animaux / nature animaux / rassemblement nature,0.9961372880348797,0.0004291885147656538,0.00042919347691700553,0.0004291879388942145,0.0004291936466262543,0.0004291886409252669,0.0004291888188284467,0.00042919063699568106,0.0004291890896097184,0.00042919120155795104,0.999999994766958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL190_L_1993_03_024_01_1_PF_01,Écologistes,femme,2,Immigration et réduction des impôts,1,cologie / entente / verts,0.00032682040633318923,0.00032682367515390995,0.7949402747802516,0.0003268675973319362,0.00032687045211082615,0.00032684315882604986,0.00032683662492944874,0.00032682506533756537,0.00032684010058380713,0.2024449981391417,0.0,0.0,0.0,0.0,0.9997383623304835,0.0,0.0,0.0,0.0,0.0002616332961870654
